HomeELO,AwayELO,ELO_diff,HomeAvgGD,AwayAvgGD,AvgGDDiff,HomeFormPts,AwayFormPts,FormDiff,HomeWinRate,AwayWinRate,WinRateDiff,HomeRestDays,AwayRestDays,RestDiff,H2H_home_win_rate
1617.9839784092196,1440.7099122725044,177.2740661367152,2.4,-0.2,2.6,2.6,1.0,1.6,0.5,0.1,0.4,14.0,13.0,1.0,0.3333333333333333
1622.8096478241785,1513.4331673384115,109.37648048576693,0.8,0.0,0.8,2.2,1.0,1.2000000000000002,0.6,0.3,0.3,13.0,4.0,9.0,0.0
1494.6133567618251,1476.9158720072285,17.697484754596644,-0.4,-0.8,0.4,1.0,1.0,0.0,0.4,0.1,0.30000000000000004,14.0,14.0,0.0,0.0
1460.1992534029764,1487.5155130040011,-27.31625960102474,-0.8,0.4,-1.2000000000000002,1.2,1.8,-0.6000000000000001,0.3,0.3,0.0,14.0,4.0,10.0,1.0
1626.6778786724249,1527.8987915017326,98.77908717069226,1.8,0.4,1.4,2.4,1.8,0.5999999999999999,0.9,0.3,0.6000000000000001,13.0,14.0,-1.0,0.5
1582.6879104156426,1496.1667591212677,86.52115129437493,-1.6,-1.0,-0.6000000000000001,0.4,0.8,-0.4,0.4,0.3,0.10000000000000003,15.0,14.0,1.0,0.3333333333333333
1487.4461334685948,1580.9283853972274,-93.48225192863265,-0.8,1.4,-2.2,0.8,2.6,-1.8,0.3,0.7,-0.39999999999999997,15.0,15.0,0.0,0.3333333333333333
1477.4248064759938,1448.3768322901246,29.04797418586918,-0.8,-0.6,-0.20000000000000007,1.0,0.6,0.4,0.1,0.2,-0.1,7.0,21.0,-14.0,0.5
1520.6676766155147,1470.9838625336558,49.68381408185883,0.0,-0.8,0.8,1.2,1.2,0.0,0.2,0.4,-0.2,7.0,7.0,0.0,0.5
1498.6068056077743,1581.2955570424863,-82.688751434712,-0.4,1.4,-1.7999999999999998,1.0,2.2,-1.2000000000000002,0.3,0.6,-0.3,6.0,21.0,-15.0,0.3333333333333333
1506.4812406152066,1613.282689558908,-106.80144894370142,-0.6,2.4,-3.0,0.8,2.6,-1.8,0.3,0.4,-0.10000000000000003,7.0,7.0,0.0,0.5
1511.5353615687234,1494.1044222930598,17.430939275663604,-0.2,0.0,-0.2,2.4,1.2,1.2,0.7,0.4,0.29999999999999993,21.0,7.0,14.0,0.5
1588.3008528800278,1629.7615745473834,-41.46072166735553,1.2,1.4,-0.19999999999999996,2.6,2.6,0.0,0.7,0.7,0.0,6.0,7.0,-1.0,0.5
1476.7309038733217,1385.5638320877647,91.16707178555703,0.2,-1.6,1.8,1.6,0.0,1.6,0.3,0.0,0.3,7.0,7.0,0.0,0.0
1481.7981104466814,1480.0736659857944,1.7244444608870708,-0.6,-0.8,0.20000000000000007,0.8,0.8,0.0,0.3,0.3,0.0,21.0,6.0,15.0,0.3333333333333333
1424.6242558244726,1633.9089935586428,-209.28473773417022,0.0,1.8,-1.8,1.2,2.4,-1.2,0.4,0.9,-0.5,8.0,8.0,0.0,0.3333333333333333
1445.411201122816,1580.247863929136,-134.83666280631996,-0.4,-1.2,0.7999999999999999,0.6,0.6,0.0,0.1,0.3,-0.19999999999999998,8.0,7.0,1.0,0.8333333333333334
1638.5738715332634,1430.0115936843529,208.56227784891053,1.4,0.4,0.9999999999999999,2.6,1.4,1.2000000000000002,0.7,0.3,0.39999999999999997,3.0,2.0,1.0,0.16666666666666666
1449.210957561091,1529.247330081391,-80.03637252030012,-1.2,0.0,-1.2,0.2,1.2,-1.0,0.2,0.3,-0.09999999999999998,3.0,3.0,0.0,1.0
1470.1232990795938,1476.5906812050275,-6.467382125433687,-1.0,-0.8,-0.19999999999999996,0.6,1.0,-0.4,0.2,0.1,0.1,3.0,3.0,0.0,0.0
1568.959524236636,1499.461933415457,69.49759082117907,1.2,-0.8,2.0,2.0,0.8,1.2,0.5,0.3,0.2,4.0,4.0,0.0,0.5
1576.5507296652404,1501.034079321766,75.51665034347434,-1.2,-0.8,-0.3999999999999999,0.6,1.8,-1.2000000000000002,0.3,0.7,-0.39999999999999997,3.0,4.0,-1.0,0.0
1620.3019967586577,1579.4885558941478,40.81344086450986,2.6,0.8,1.8,2.6,2.4,0.20000000000000018,0.5,0.6,-0.09999999999999998,4.0,4.0,0.0,0.6666666666666666
1628.5216556987625,1491.748477352882,136.77317834588052,2.0,-0.2,2.2,2.6,1.4,1.2000000000000002,0.8,0.3,0.5,3.0,4.0,-1.0,0.6666666666666666
1504.605704540017,1484.165514966415,20.440189573602083,0.4,0.2,0.2,1.6,1.6,0.0,0.4,0.4,0.0,4.0,4.0,0.0,0.0
1462.4042090677794,1449.1083353867116,13.29587368106786,-0.2,-0.4,0.2,1.2,0.6,0.6,0.4,0.1,0.30000000000000004,4.0,3.0,1.0,0.5
1378.1292209946714,1510.9428384136245,-132.81361741895307,-1.4,0.0,-1.4,0.0,1.6,-1.6,0.0,0.4,-0.4,7.0,7.0,0.0,1.0
1461.4746872256337,1493.1740297231129,-31.699342497479165,-0.4,-1.6,1.2000000000000002,0.8,1.2,-0.3999999999999999,0.2,0.6,-0.39999999999999997,8.0,7.0,1.0,0.5
1576.9854813222094,1485.4936309300413,91.49185039216809,0.6,-1.0,1.6,2.0,1.2,0.8,0.5,0.3,0.2,7.0,7.0,0.0,0.3333333333333333
1439.4908346900445,1491.4359763298837,-51.94514163983922,-0.6,-1.0,0.4,0.4,0.6,-0.19999999999999996,0.1,0.3,-0.19999999999999998,10.0,10.0,0.0,1.0
1584.4113618363479,1480.309423803336,104.10193803301195,1.0,-0.6,1.6,2.0,1.2,0.8,0.6,0.2,0.39999999999999997,3.0,11.0,-8.0,0.5
1504.0180664051961,1381.7759785116325,122.24208789356362,0.0,-1.2,1.2,1.2,0.2,1.0,0.4,0.0,0.4,10.0,7.0,3.0,0.6666666666666666
1466.4045564812855,1425.3841560935196,41.0204003877659,-0.2,0.4,-0.6000000000000001,1.0,1.4,-0.3999999999999999,0.1,0.3,-0.19999999999999998,11.0,11.0,0.0,1.0
1570.6578874306515,1482.2641725701308,88.39371486052073,-0.2,-2.0,1.8,1.8,0.6,1.2000000000000002,0.5,0.5,0.0,10.0,3.0,7.0,0.6666666666666666
1472.0217097644465,1634.7765021216032,-162.7547923571567,0.4,2.0,-1.6,1.8,2.6,-0.8,0.4,0.8,-0.4,10.0,10.0,0.0,0.5
1484.753153101236,1629.132665222154,-144.37951212091798,0.2,3.0,-2.8,1.6,2.6,-1.0,0.4,0.6,-0.19999999999999996,10.0,10.0,0.0,0.8333333333333334
1516.9836004168483,1643.2013091240965,-126.21770870724822,-0.6,1.4,-2.0,1.0,2.6,-1.6,0.3,0.7,-0.39999999999999997,12.0,12.0,0.0,0.8333333333333334
1584.4107792638936,1472.3845443786158,112.02623488527774,-0.4,0.0,-0.4,1.2,1.4,-0.19999999999999996,0.3,0.3,0.0,11.0,4.0,7.0,0.0
1478.0677504159028,1507.2960808966634,-29.228330480760633,-1.4,-0.2,-1.2,1.2,1.2,0.0,0.3,0.4,-0.10000000000000003,5.0,9.0,-4.0,0.8333333333333334
1484.7548397899197,1510.4646322285062,-25.70979243858642,-2.2,-0.8,-1.4000000000000001,0.2,0.8,-0.6000000000000001,0.4,0.3,0.10000000000000003,7.0,6.0,1.0,0.6666666666666666
1516.4568008955662,1455.2293500299054,61.227450865660785,0.0,-0.4,0.4,1.6,1.0,0.6000000000000001,0.4,0.1,0.30000000000000004,5.0,7.0,-2.0,0.5
1436.5593625448996,1450.9748946241434,-14.415532079243803,0.6,-0.2,0.8,1.4,1.0,0.3999999999999999,0.3,0.2,0.09999999999999998,7.0,7.0,0.0,0.8333333333333334
1640.4070739672381,1478.6849670700574,161.72210689718077,1.8,0.0,1.8,2.6,1.4,1.2000000000000002,0.8,0.3,0.5,7.0,7.0,0.0,0.3333333333333333
1473.2191586439505,1500.6379940455556,-27.418835401605065,-0.8,0.0,-0.8,1.2,1.2,0.0,0.2,0.3,-0.09999999999999998,7.0,7.0,0.0,0.5
1385.156050871273,1591.2936873964634,-206.13763652519037,-1.0,0.8,-1.8,0.4,1.8,-1.4,0.0,0.3,-0.3,7.0,6.0,1.0,0.8333333333333334
1479.9519163957848,1468.907030417,11.044885978784805,-1.6,-1.4,-0.20000000000000018,0.0,1.2,-1.2,0.2,0.3,-0.09999999999999998,8.0,6.0,2.0,1.0
1635.2008512533325,1591.5016269957332,43.699224257599326,2.4,1.6,0.7999999999999998,2.6,2.0,0.6000000000000001,0.7,0.6,0.09999999999999998,8.0,8.0,0.0,0.8333333333333334
1568.1672202108625,1460.5602201880758,107.60700002278668,-0.4,0.2,-0.6000000000000001,1.4,1.6,-0.20000000000000018,0.5,0.3,0.2,13.0,6.0,7.0,0.16666666666666666
1582.7528009812397,1426.9740369809672,155.77876400027253,1.4,0.6,0.7999999999999999,1.8,1.4,0.40000000000000013,0.6,0.3,0.3,6.0,7.0,-1.0,0.5
1649.7202773124386,1474.0067019003216,175.71357541211705,1.6,-1.0,2.6,3.0,0.8,2.2,0.7,0.2,0.49999999999999994,13.0,7.0,6.0,0.6666666666666666
1466.9735986108083,1509.725992643642,-42.75239403283376,-0.4,-0.8,0.4,1.0,0.8,0.19999999999999996,0.2,0.3,-0.09999999999999998,7.0,7.0,0.0,1.0
1380.4787840316421,1465.501636246046,-85.02285221440388,-1.2,0.0,-1.2,0.4,1.4,-0.9999999999999999,0.0,0.3,-0.3,7.0,13.0,-6.0,0.5
1643.949677267826,1504.7125523146633,139.23712495316272,1.4,0.2,1.2,2.6,1.6,1.0,0.8,0.3,0.5,6.0,7.0,-1.0,0.3333333333333333
1595.9709542360943,1626.061725390803,-30.09077115470882,1.2,1.2,0.0,2.2,2.0,0.20000000000000018,0.3,0.7,-0.39999999999999997,7.0,7.0,0.0,0.6666666666666666
1499.8504507891846,1469.6341260675993,30.21632472158535,0.4,-1.8,2.2,1.4,0.0,1.4,0.2,0.1,0.1,7.0,6.0,1.0,1.0
1466.3911379188116,1485.4934793747839,-19.102341455972237,-0.4,-1.0,0.6,1.2,0.4,0.7999999999999999,0.4,0.4,0.0,14.0,7.0,7.0,0.16666666666666666
1493.0303156464925,1479.2248207451855,13.805494901306929,0.0,-1.2,1.2,1.4,1.2,0.19999999999999996,0.4,0.3,0.10000000000000003,7.0,6.0,1.0,0.6666666666666666
1453.5620240510302,1478.1979381606634,-24.635914109633177,-0.6,-0.2,-0.39999999999999997,1.4,1.4,0.0,0.2,0.3,-0.09999999999999998,3.0,2.0,1.0,0.5
1453.1021891841167,1498.9829411474007,-45.880751963283956,0.2,0.4,-0.2,1.4,1.4,0.0,0.3,0.2,0.09999999999999998,2.0,2.0,0.0,0.0
1498.5185143549481,1655.0540497312275,-156.5355353762793,-0.2,2.0,-2.2,1.4,3.0,-1.6,0.3,0.8,-0.5,2.0,2.0,0.0,0.6666666666666666
1421.1795971838885,1492.6331705577957,-71.45357337390715,-0.2,0.2,-0.4,0.8,1.6,-0.8,0.3,0.4,-0.10000000000000003,2.0,2.0,0.0,0.8333333333333334
1474.9442231297676,1588.5472407783184,-113.6030176485508,-1.0,1.8,-2.8,0.4,2.4,-2.0,0.3,0.7,-0.39999999999999997,2.0,2.0,0.0,0.8333333333333334
1468.6729294815327,1392.8782310935715,75.79469838796126,-1.4,-0.4,-0.9999999999999999,0.8,1.0,-0.19999999999999996,0.2,0.1,0.1,2.0,2.0,0.0,0.8333333333333334
1479.6219658338823,1586.8348772393485,-107.21291140546623,-1.4,1.0,-2.4,0.8,2.0,-1.2,0.3,0.3,0.0,2.0,2.0,0.0,0.6666666666666666
1470.5016357093832,1476.940394163828,-6.438758454444724,-1.2,0.2,-1.4,0.2,1.8,-1.6,0.1,0.5,-0.4,2.0,2.0,0.0,0.0
1498.501653093787,1575.1654163479081,-76.66376325412125,-0.8,0.0,-0.8,0.8,1.4,-0.5999999999999999,0.2,0.6,-0.39999999999999997,3.0,4.0,-1.0,0.8333333333333334
1467.4900455661343,1478.1022307158187,-10.612185149684365,-0.6,-0.6,0.0,1.2,0.6,0.6,0.3,0.2,0.09999999999999998,5.0,5.0,0.0,0.0
1585.3892331922673,1464.2699166455593,121.11931654670798,1.6,-0.2,1.8,2.0,1.8,0.19999999999999996,0.6,0.3,0.3,5.0,5.0,0.0,0.8333333333333334
1660.8305767940205,1492.613445482214,168.2171313118065,2.0,-0.4,2.4,3.0,1.4,1.6,0.9,0.4,0.5,5.0,5.0,0.0,0.6666666666666666
1385.025816569491,1635.1978023875488,-250.1719858180577,-0.4,1.2,-1.6,1.0,2.0,-1.0,0.1,0.7,-0.6,5.0,7.0,-2.0,0.6666666666666666
1486.7550930114198,1492.741987292155,-5.986894280735214,0.2,-1.0,1.2,1.8,0.8,1.0,0.5,0.3,0.2,5.0,5.0,0.0,0.6666666666666666
1500.6050844059066,1500.6730857444716,-0.0680013385649545,0.2,-1.0,1.2,1.6,0.4,1.2000000000000002,0.4,0.1,0.30000000000000004,5.0,4.0,1.0,0.5
1487.6700100038354,1413.2076833357776,74.46232666805781,-0.4,-0.4,0.0,0.8,0.6,0.20000000000000007,0.2,0.3,-0.09999999999999998,5.0,5.0,0.0,0.8333333333333334
1573.8433975910168,1476.525344005613,97.31805358540373,0.8,-1.0,1.8,1.8,1.4,0.40000000000000013,0.3,0.3,0.0,6.0,6.0,0.0,0.6666666666666666
1572.9939836972235,1460.6869368617913,112.30704683543217,-0.2,-1.0,0.8,1.0,0.2,0.8,0.5,0.1,0.4,6.0,7.0,-1.0,1.0
1464.415120327682,1592.0378159277157,-127.6226956000337,0.6,1.4,-0.7999999999999999,1.8,2.0,-0.19999999999999996,0.3,0.6,-0.3,9.0,4.0,5.0,0.5
1469.2553561646248,1650.1437152275412,-180.88835906291638,-1.6,1.8,-3.4000000000000004,0.8,3.0,-2.2,0.3,0.9,-0.6000000000000001,6.0,14.0,-8.0,0.6666666666666666
1487.1091981369998,1496.9273926271478,-9.818194490148016,0.2,0.8,-0.6000000000000001,1.4,2.4,-1.0,0.4,0.6,-0.19999999999999996,7.0,7.0,0.0,0.5
1490.6711285086405,1581.113385432005,-90.44225692336454,-0.6,0.8,-1.4,0.4,1.8,-1.4,0.1,0.4,-0.30000000000000004,7.0,6.0,1.0,0.16666666666666666
1482.569687676427,1495.5590345489584,-12.989346872531314,-1.4,0.0,-1.4,0.6,1.2,-0.6,0.2,0.2,0.0,7.0,7.0,0.0,0.6666666666666666
1405.3186587906546,1569.8695965605455,-164.55093776989088,-0.6,0.2,-0.8,0.6,1.2,-0.6,0.3,0.5,-0.2,7.0,5.0,2.0,1.0
1457.621333910111,1381.1952369930848,76.42609691702614,-0.6,-0.6,0.0,1.8,0.8,1.0,0.3,0.1,0.19999999999999998,7.0,7.0,0.0,0.6666666666666666
1477.7953938548492,1487.3917132914185,-9.596319436569274,0.2,0.4,-0.2,1.8,1.6,0.19999999999999996,0.4,0.4,0.0,14.0,7.0,7.0,1.0
1588.5674958170891,1463.8113239984693,124.7561718186198,0.6,-0.8,1.4,1.8,0.4,1.4,0.5,0.1,0.4,7.0,12.0,-5.0,0.5
1383.3601506312712,1483.2170181235565,-99.85686749228535,-0.6,-0.6,0.0,0.8,0.4,0.4,0.1,0.1,0.0,7.0,7.0,0.0,0.5
1496.6448774727291,1464.0372831199854,32.60759435274372,0.6,-1.0,1.6,2.0,0.8,1.2,0.6,0.3,0.3,7.0,7.0,0.0,0.5
1588.521295694362,1639.028381963955,-50.507086269593174,0.6,1.4,-0.7999999999999999,1.6,2.4,-0.7999999999999998,0.5,0.8,-0.30000000000000004,10.0,14.0,-4.0,0.3333333333333333
1495.1853451834945,1455.4564202719246,39.72892491156995,0.0,-0.8,0.8,1.2,1.4,-0.19999999999999996,0.2,0.3,-0.09999999999999998,7.0,7.0,0.0,0.8333333333333334
1575.4584358088516,1482.943377041891,92.51505876696069,1.0,-1.6,2.6,1.8,0.2,1.6,0.5,0.2,0.3,7.0,7.0,0.0,0.5
1655.3617882721805,1399.7298195423484,255.63196872983212,1.6,-1.2,2.8,3.0,0.0,3.0,0.9,0.2,0.7,7.0,7.0,0.0,0.16666666666666666
1510.6070416417376,1467.9316405610357,42.67540108070193,0.4,0.0,0.4,2.0,1.4,0.6000000000000001,0.5,0.3,0.2,14.0,10.0,4.0,0.0
1666.3348241392348,1467.7968824271038,198.537941712131,1.8,-1.0,2.8,3.0,0.6,2.4,0.9,0.1,0.8,15.0,15.0,0.0,0.5
1479.153797234935,1582.8568383327317,-103.70304109779681,0.2,1.6,-1.4000000000000001,1.4,2.2,-0.8000000000000003,0.4,0.5,-0.09999999999999998,3.0,3.0,0.0,1.0
1477.2553328332422,1478.0715279146596,-0.8161950814173906,-0.4,0.6,-1.0,1.0,2.0,-1.0,0.1,0.4,-0.30000000000000004,3.0,3.0,0.0,0.5
1671.1706774835297,1505.709101364406,165.46157611912372,2.0,1.6,0.3999999999999999,3.0,2.6,0.3999999999999999,0.9,0.6,0.30000000000000004,3.0,4.0,-1.0,0.5
1462.9610290828089,1499.3848849678384,-36.423855885029525,-1.4,0.2,-1.5999999999999999,0.4,2.0,-1.6,0.0,0.5,-0.5,3.0,4.0,-1.0,0.5
1480.4195149669247,1484.046812854821,-3.6272978878962476,-0.6,-0.2,-0.39999999999999997,0.4,1.0,-0.6,0.1,0.2,-0.1,7.0,7.0,0.0,0.5
1475.5449745180108,1454.9730592283086,20.571915289702247,-2.0,-1.6,-0.3999999999999999,0.2,0.6,-0.39999999999999997,0.2,0.2,0.0,7.0,7.0,0.0,0.5
1395.99563400656,1575.1234869823163,-179.12785297575624,-1.4,0.0,-1.4,0.0,1.2,-1.2,0.2,0.5,-0.3,7.0,7.0,0.0,0.6666666666666666
1487.27882477287,1386.157653787903,101.12117098496697,0.6,-0.2,0.8,1.6,1.0,0.6000000000000001,0.2,0.1,0.1,4.0,7.0,-3.0,0.5
1474.0055680092487,1647.5848256393278,-173.57925763007916,-1.2,1.2,-2.4,0.8,2.4,-1.5999999999999999,0.1,0.8,-0.7000000000000001,3.0,7.0,-4.0,0.8333333333333334
1488.3403460413986,1579.9648520189892,-91.62450597759062,-0.2,0.2,-0.4,1.4,1.6,-0.20000000000000018,0.4,0.5,-0.09999999999999998,3.0,7.0,-4.0,0.8333333333333334
1579.9576161158252,1500.1413478826169,79.81626823320835,0.8,0.8,0.0,1.8,2.0,-0.19999999999999996,0.4,0.6,-0.19999999999999996,4.0,3.0,1.0,1.0
1487.115579231608,1659.095973807969,-171.98039457636082,0.0,1.4,-1.4,1.2,3.0,-1.8,0.3,0.9,-0.6000000000000001,7.0,7.0,0.0,1.0
1466.5949526005982,1482.0530194518415,-15.458066851243302,-0.8,0.6,-1.4,1.4,1.6,-0.20000000000000018,0.4,0.4,0.0,8.0,5.0,3.0,1.0
1468.0480359750318,1676.738430965319,-208.69039499028713,-0.2,2.2,-2.4000000000000004,1.4,3.0,-1.6,0.3,1.0,-0.7,6.0,5.0,1.0,0.5
1644.5142203696762,1491.6083938674142,152.90582650226202,1.0,1.0,0.0,2.4,2.2,0.19999999999999973,0.8,0.5,0.30000000000000004,11.0,10.0,1.0,0.5
1652.9667904959797,1681.3632459460737,-28.39645545009398,1.0,2.0,-1.0,2.4,3.0,-0.6000000000000001,0.8,1.0,-0.19999999999999996,11.0,9.0,2.0,1.0
1473.942414622297,1587.6998977822213,-113.75748315992428,-0.4,1.2,-1.6,0.8,2.2,-1.4000000000000001,0.2,0.4,-0.2,14.0,14.0,0.0,0.8333333333333334
1455.5644755573421,1390.7383818744686,64.82609368287353,-1.0,-1.4,0.3999999999999999,0.8,0.0,0.8,0.2,0.1,0.1,14.0,14.0,0.0,0.6666666666666666
1690.547745311742,1457.0395781850254,233.50816712671644,1.6,-0.2,1.8,3.0,1.4,1.6,1.0,0.4,0.6,3.0,13.0,-10.0,0.6666666666666666
1485.7456534437574,1484.4478141522434,1.2978392915140375,0.4,0.6,-0.19999999999999996,1.6,1.6,0.0,0.5,0.2,0.3,3.0,14.0,-11.0,1.0
1587.3871677420743,1490.5239131994485,96.86325454262578,0.4,-0.2,0.6000000000000001,1.6,1.0,0.6000000000000001,0.6,0.2,0.39999999999999997,14.0,14.0,0.0,0.6666666666666666
1580.3807391144078,1480.9180303183134,99.46270879609438,0.4,-0.6,1.0,1.8,1.2,0.6000000000000001,0.6,0.4,0.19999999999999996,14.0,14.0,0.0,0.3333333333333333
1388.9886644085295,1501.6973326699008,-112.70866826137126,-0.4,0.2,-0.6000000000000001,0.6,1.6,-1.0,0.1,0.3,-0.19999999999999998,14.0,14.0,0.0,1.0
1650.376960793333,1468.6236031525968,181.7533576407361,1.0,-1.0,2.0,2.4,0.8,1.5999999999999999,0.8,0.1,0.7000000000000001,3.0,14.0,-11.0,0.16666666666666666
1643.7822911303115,1474.9535581889772,168.82873294133424,1.0,-1.6,2.6,2.4,0.4,2.0,0.7,0.2,0.49999999999999994,3.0,14.0,-11.0,0.5
1492.3990662162207,1463.423220994277,28.9758452219437,0.2,-0.8,1.0,1.4,0.8,0.5999999999999999,0.5,0.3,0.2,14.0,12.0,2.0,1.0
1495.7082987999322,1453.7199856332986,41.98831316663359,1.0,-1.2,2.2,2.0,0.4,1.6,0.5,0.2,0.3,98.0,98.0,0.0,0.5
1479.4633450881074,1574.6692744698137,-95.20592938170626,-1.0,0.0,-1.0,0.6,1.4,-0.7999999999999999,0.1,0.5,-0.4,98.0,98.0,0.0,0.5
1487.104424133385,1473.7050732071195,13.39935092626547,0.4,-1.0,1.4,1.4,0.6,0.7999999999999999,0.2,0.3,-0.09999999999999998,98.0,98.0,0.0,0.125
1452.9031116791023,1488.562518133892,-35.65940645478963,-0.8,-0.2,-0.6000000000000001,0.8,1.0,-0.19999999999999996,0.4,0.3,0.10000000000000003,98.0,98.0,0.0,0.625
1587.5936962256017,1426.6824296587054,160.9112665668963,0.8,0.0,0.8,2.4,1.4,1.0,0.7,0.2,0.49999999999999994,98.0,455.0,-357.0,0.0
1639.2725042311813,1500.0,139.2725042311813,0.8,0.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,98.0,7.0,7.0,0.0
1474.4851687960686,1454.2552846354567,20.229884160611846,0.2,-0.6,0.8,1.6,0.8,0.8,0.2,0.3,-0.09999999999999998,98.0,98.0,0.0,0.75
1694.684211817665,1500.0,194.68421181766507,1.6,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,99.0,7.0,7.0,0.0
1503.2418064717092,1655.5758531284844,-152.33404665677517,0.2,1.6,-1.4000000000000001,1.4,2.4,-1.0,0.2,0.9,-0.7,99.0,99.0,0.0,0.25
1574.5378882711334,1501.567002575041,72.97088569609241,0.8,0.0,0.8,2.0,1.4,0.6000000000000001,0.4,0.6,-0.19999999999999996,100.0,100.0,0.0,1.0
1581.995616170129,1645.4656714310931,-63.470055260964045,-0.4,0.8,-1.2000000000000002,1.4,2.0,-0.6000000000000001,0.5,0.7,-0.19999999999999996,6.0,6.0,0.0,0.25
1495.0823425758654,1494.5056274026795,0.576715173185903,-2.0,0.6,-2.6,0.0,1.6,-1.6,0.0,0.4,-0.4,6.0,7.0,-1.0,0.0
1444.836890382477,1472.137003387792,-27.300113005315097,-1.8,-0.8,-1.0,0.2,0.6,-0.39999999999999997,0.3,0.1,0.19999999999999998,7.0,7.0,0.0,0.25
1661.4522430241238,1486.7189509069353,174.7332921171885,1.6,0.0,1.6,2.4,1.0,1.4,0.9,0.2,0.7,6.0,7.0,-1.0,0.75
1421.0088278585572,1582.4679639598712,-161.45913610131402,-0.8,1.4,-2.2,0.8,2.0,-1.2,0.2,0.5,-0.3,7.0,5.0,2.0,0.0
1474.0905464335692,1483.9035630490484,-9.813016615479228,-1.2,0.8,-2.0,0.2,2.0,-1.8,0.3,0.3,0.0,7.0,7.0,0.0,1.0
1454.9226570305514,1453.925883076812,0.9967739537394209,-0.8,-0.2,-0.6000000000000001,0.6,1.0,-0.4,0.1,0.4,-0.30000000000000004,7.0,7.0,0.0,0.875
1487.5397467361822,1497.3654165760697,-9.825669839887496,0.0,0.2,-0.2,1.2,1.4,-0.19999999999999996,0.3,0.2,0.09999999999999998,7.0,6.0,1.0,0.625
1493.8068328000882,1593.2672980257498,-99.46046522566166,-1.0,1.0,-2.0,0.0,2.4,-2.4,0.0,0.7,-0.7,7.0,7.0,0.0,0.0
1493.6369268863032,1699.6018692417997,-205.96494235549653,-0.8,1.6,-2.4000000000000004,1.2,3.0,-1.8,0.5,1.0,-0.5,5.0,6.0,-1.0,0.625
1694.2826993342976,1486.5938161295835,207.6888832047141,1.2,-1.5,2.7,2.6,0.0,2.6,0.9,0.0,0.9,3.0,3.0,0.0,0.0
1481.3528561342082,1497.8224768766033,-16.469620742395136,-0.6,0.2,-0.8,1.0,1.6,-0.6000000000000001,0.1,0.4,-0.30000000000000004,3.0,3.0,0.0,0.625
1487.0826864356486,1435.3480346735387,51.734651762109934,0.2,-0.6,0.8,1.4,1.2,0.19999999999999996,0.2,0.3,-0.09999999999999998,4.0,4.0,0.0,0.25
1481.3630780336243,1583.8023770551372,-102.43929902151285,-0.6,-0.4,-0.19999999999999996,0.8,1.4,-0.5999999999999999,0.2,0.4,-0.2,4.0,5.0,-1.0,0.5
1504.5222265844425,1666.8081158974348,-162.28588931299237,0.8,1.8,-1.0,2.0,2.4,-0.3999999999999999,0.5,0.9,-0.4,4.0,4.0,0.0,0.75
1600.4803146962545,1444.8939676486768,155.58634704757765,1.2,-0.8,2.0,2.4,0.6,1.7999999999999998,0.7,0.1,0.6,4.0,4.0,0.0,0.75
1463.9545724586865,1485.0657433941024,-21.111170935415885,0.0,-1.5,1.5,1.4,0.0,1.4,0.4,0.0,0.4,4.0,4.0,0.0,0.0
1484.4588617603665,1586.2793142322266,-101.82045247186011,-1.0,1.2,-2.2,0.3333333333333333,2.4,-2.0666666666666664,0.0,0.6,-0.6,3.0,3.0,0.0,0.0
1426.8261691218574,1464.5614540924223,-37.73528497056486,-1.0,-0.2,-0.8,0.6,1.0,-0.4,0.3,0.3,0.0,3.0,3.0,0.0,1.0
1474.3729126756614,1508.8807288529254,-34.507816177263976,-0.8,0.6,-1.4,0.4,1.6,-1.2000000000000002,0.3,0.5,-0.2,7.0,3.0,4.0,0.0
1459.0949681127047,1643.658910546085,-184.56394243338036,0.0,0.2,-0.2,1.2,1.6,-0.40000000000000013,0.2,0.6,-0.39999999999999997,3.0,8.0,-5.0,0.5
1507.3487978316452,1484.228949170581,23.119848661064225,0.4,-0.4,0.8,2.0,1.0,1.0,0.4,0.2,0.2,4.0,3.0,1.0,0.875
1481.9484721055255,1483.6211968069563,-1.6727247014307522,-2.0,0.6,-2.6,0.0,1.6,-1.6,0.0,0.3,-0.3,4.0,7.0,-3.0,0.0
1498.9560967938053,1471.8265351791663,27.129561614638988,-1.4,-0.2,-1.2,0.8,1.0,-0.19999999999999996,0.5,0.1,0.4,7.0,4.0,3.0,0.75
1435.6210376360607,1495.6045519873298,-59.98351435126915,-2.0,0.4,-2.4,0.0,1.8,-1.8,0.3,0.3,0.0,8.0,4.0,4.0,1.0
1580.9365059181805,1698.9280433583556,-117.99153744017508,0.2,1.4,-1.2,1.6,2.6,-1.0,0.4,0.9,-0.5,4.0,5.0,-1.0,0.625
1662.449613628952,1568.1287571448897,94.32085648406223,2.0,0.6,1.4,2.6,1.4,1.2000000000000002,0.8,0.5,0.30000000000000004,5.0,9.0,-4.0,0.75
1638.7957967656457,1485.3628743599388,153.4329224057069,0.0,-0.4,0.4,1.2,1.0,0.19999999999999996,0.5,0.3,0.2,3.0,3.0,0.0,0.25
1695.6567789027858,1437.9080272887431,257.7487516140427,1.2,-0.4,1.6,2.2,1.2,1.0000000000000002,0.8,0.4,0.4,9.0,10.0,-1.0,0.5
